,node,cluster
12175,Ga0104970_1004260::0:6640,NA
12176,Ga0104867_1003459::0:6695,NA
12177,FOIN01000011.1::24750:66753,NA
12178,CP028107.1::864586:904586,NA
12179,CABKUR010000009.1::385246:473694,NA
12180,AOJP01000002.1::0:36200,NA
12181,URXK01000001.1::320754:360754,NA
12182,RYZV01000001.1::236825:280135,NA
12183,RHOW01000003.1::0:35102,NA
12184,PPYF01370227.1::14147:54345,NA
12185,POVP01000002.1::280042:320042,NA
12186,PBBD01000003.1::62918:102918,NA
12187,PADC01000008.1::338428:378428,NA
12188,OUNC01000011.1::0:24207,NA
12189,OUNB01000012.1::190863:248174,NA
12190,OQWM01001002.1::0:19287,NA
12191,OMZC01000048.1::0:20717,NA
12192,OLNW01000002.1::320754:360754,NA
12193,OKSD01000223.1::0:56817,NA
12194,OFMU01000003.1::22225:72972,NA
12195,ODKV01003458.1::0:12956,NA
12196,OBMV01000029.1::393473:433473,NA
12197,MDTG01001703.1::101115:121459,NA
12198,MDSW01116407.1::262935:283300,NA
12199,MDLU01000011.1::5236:35940,NA
12200,MDLT01000103.1::5136:36172,NA
12201,MDLR01000045.1::24749:55322,NA
12202,MDLP01000001.1::732298:772298,NA
12203,MDLO01000001.1::0:29365,NA
12204,MDLK01000027.1::0:25950,NA
12205,MCNR01000007.1::141662:192730,NA
12206,LFJM01000021.1::192050:241994,NA
12207,LFJL01000006.1::4903:54651,NA
12208,JMHU01000008.1::14089:54089,NA
12209,JHZM01000008.1::0:26208,NA
12210,Ga0318466_10014075::0:28395,NA
12211,Ga0315281_10000100::4166:44166,NA
12212,Ga0307249_10014188::0:28395,NA
12213,Ga0257091_10019884::0:14429,NA
12214,Ga0257077_10003644::10474:50474,NA
12215,Ga0257076_10007689::0:25855,NA
12216,Ga0216339_10010407::0:20089,NA
12217,Ga0153977_1000026::0:20550,NA
12218,Ga0114155_1002801::0:14628,NA
12219,GL573157.1::503516:555446,NA
12220,FWFH01000096.1::5668:45668,NA
12221,CP023643.1::2525306:2566560,NA
12222,CP023483.1::2570070:2610070,NA
12223,CP016839.1::106113:146113,NA
12224,CABIZJ010000001.1::192044:241989,NA
12225,AZFT01000053.1::736732:776732,NA
12226,AYYW01000057.1::0:31554,NA
12227,AP009510.1::311298:364615,NA
12228,AODI01000016.1::69135:95511,NA
12229,AODH01000013.1::0:38070,NA
12230,VUKJ01000017.1::2823:42823,NA
12231,VUKI01000007.1::78205:118931,NA
12232,VJMP01000003.1::22007:62007,NA
12233,VECE01000001.1::217175:257175,NA
12234,UTAE01000009.1::85407:128679,NA
12235,UHDO01000001.1::2138986:2178986,NA
12236,SRPJ01000001.1::218227:258227,NA
12237,RXXD01000024.1::218141:259196,NA
12238,PZIY01000009.1::0:33353,NA
12239,PZIQ01000035.1::0:27546,NA
12240,PZIP01000035.1::5570:25926,NA
12241,PZIM01000004.1::38145:78342,NA
12242,PZIC01000001.1::255451:295451,NA
12243,LARY01000002.1::215186:265228,NA
12244,KV838583.1::114934:154934,NA
12245,CUES01000016.1::10404:45259,NA
12246,CUEO01000001.1::494234:534234,NA
12247,AOCG01000002.1::244629:284629,NA
12248,OAGD01000062.1::0:10530,NA
12249,POXH01000016.1::0:27167,NA
12250,CP031255.1::410827:450827,NA
12251,NNBZ01000001.1::476334:516334,NA
12252,Ga0227318_10004007::0:6831,NA
12253,Ga0136643_10004870::0:18741,NA
12254,Ga0123354_10043236::0:6929,NA
12255,Ga0123353_10009971::0:13185,NA
12256,AMYT01000017.1::95560:135560,NA
12257,RKRK01000003.1::106216:146216,NA
12258,QYJT01000004.1::170231:210231,NA
12259,QXVW01000005.1::170995:211652,NA
12260,QXUU01000005.1::171758:211758,NA
12261,QXUQ01000081.1::0:7423,NA
12262,QXTY01000006.1::170994:210994,NA
12263,QXTX01000003.1::200751:240751,NA
12264,PZGU01000012.1::2534:42534,NA
12265,PZGS01000001.1::223381:263381,NA
12266,PZGQ01000001.1::14428:54428,NA
12267,PZGP01000022.1::17123:43752,NA
12268,PZGO01000020.1::0:36963,NA
12269,PZGN01000015.1::0:36369,NA
12270,PZGK01000052.1::0:8075,NA
12271,PZGF01000004.1::57135:97135,NA
12272,PZGC01000017.1::21129:61129,NA
12273,PZGB01000021.1::8617:48617,NA
12274,PZFZ01000089.1::0:8509,NA
12275,PZFX01000002.1::0:21391,NA
12276,PZFU01000003.1::80111:120111,NA
12277,PZDH01000027.1::0:28231,NA
12278,PPRO01000138.1::15121:41343,NA
12279,MRZL01000005.1::0:32028,NA
12280,MRZK01000005.1::24087:64087,NA
12281,MRZJ01000015.1::18696:39175,NA
12282,MRZI01000002.1::162266:202266,NA
12283,MRZG01000007.1::17125:57125,NA
12284,MRZF01000004.1::16994:56994,NA
12285,MRZE01000013.1::16995:56995,NA
12286,KV840334.1::23659:63659,NA
12287,KV837142.1::6928:47957,NA
12288,KV836964.1::69863:109863,NA
12289,JH815593.1::1514615:1554615,NA
12290,Ga0118094_1000020::66014:105433,NA
12291,CP023497.1::723039:763039,NA
12292,CP020768.1::78616:118616,NA
12293,CP017430.1::484924:524924,NA
12294,CP017428.1::484924:524924,NA
12295,CP016157.1::485025:525025,NA
12296,CP015642.1::485025:525025,NA
12297,AMSQ01000003.1::120687:160687,NA
12298,UHFR01000005.1::216893:256893,NA
12299,UENJ01000002.1::0:27869,NA
12300,UENE01000001.1::0:28477,NA
12301,RJOR01000010.1::0:28425,NA
12302,RJOK01000009.1::0:28410,NA
12303,RJOI01000010.1::0:27223,NA
12304,OEEI01000137.1::13945:42165,70
12305,LBCU01000044.1::0:32658,70
12306,Ga0119790_100057::0:23973,NA
12307,Ga0111014_100001::297437:317647,NA
12308,Ga0104977_1000177::10740:42798,NA
12309,DBZN01000175.1::0:6813,NA
12310,KE384088.1::0:7422,NA
12311,Ga0115176_1004834::0:7898,NA
12312,CP006942.1::1912874:1952874,NA
12313,MNOP01000045.1::0:10465,283
12314,OAFL01000021.1::0:7778,283
12315,OAEJ01000022.1::0:21988,283
12316,OAAX01000019.1::0:26293,283
12317,OAAS01000027.1::0:22565,283
12318,OAAM01000028.1::0:21673,283
12319,FZZC01000026.1::0:21805,283
12320,FZWZ01000024.1::0:21923,283
12321,FZUT01000023.1::0:21871,283
12322,FZSH01000026.1::0:21805,283
12323,FZSC01000027.1::0:21876,283
12324,FZRX01000027.1::0:21805,283
12325,OAMH01000023.1::0:25402,283
12326,OAHG01000022.1::0:25402,283
12327,CMXT01000040.1::0:25129,283
12328,MJAD01000148.1::0:10539,283
12329,CMXB01000034.1::0:24251,283
12330,UMIB01031160.1::102964:129062,NA
12331,UMFR01059357.1::0:10078,NA
12332,ULWS01053190.1::0:25202,NA
12333,UENG01000002.1::0:20016,NA
12334,SRRQ01000007.1::31775:71775,NA
12335,QHMF01000008.1::6548:46548,NA
12336,OOAO01000008.1::81044:121437,NA
12337,OLQX01000013.1::147292:187292,NA
12338,OKSH01000032.1::15084:55348,NA
12339,OGYT01000005.1::11426:51426,NA
12340,OGYQ01000068.1::29770:69770,NA
12341,OGYG01000058.1::0:33847,NA
12342,OGTL01000124.1::0:39260,NA
12343,OGRK01000121.1::6417:46680,NA
12344,OFMK01000252.1::899:40899,NA
12345,OEFL01001039.1::0:11395,NA
12346,OEAV01002462.1::0:8290,NA
12347,ODXD01000190.1::0:13253,NA
12348,ODVE01001242.1::0:10203,NA
12349,ODUW01001874.1::0:10027,NA
12350,ODTX01002499.1::0:9794,NA
12351,ODKD01001596.1::0:6940,NA
12352,ODJO01002342.1::0:10763,NA
12353,ODJN01000001.1::440308:480308,NA
12354,ODJG01001728.1::0:9718,NA
12355,ODHZ01000026.1::126870:166870,NA
12356,OBYG01000118.1::54508:94508,NA
12357,OAGL01000133.1::0:12779,NA
12358,JURJ01000026.1::0:7940,NA
12359,Ga0265293_10003139::6981:31311,NA
12360,Ga0209537_1006672::0:8601,NA
12361,Ga0172382_10006444::0:17040,NA
12362,Ga0172378_10000101::5941:62787,NA
12363,Ga0169765_100130::12905:53628,NA
12364,Ga0116183_1000023::0:20021,NA
12365,Ga0116158_10000248::36215:58361,NA
12366,Ga0116156_10000199::45296:65470,NA
12367,Ga0115375_100309::0:17707,NA
12368,Ga0115180_101866::0:8453,NA
12369,Ga0114288_100278::0:15740,NA
12370,Ga0111092_1000070::81933:121933,NA
12371,Ga0111081_101081::0:11285,NA
12372,Ga0111053_103674::0:7205,NA
12373,Ga0104940_1001838::0:12248,NA
12374,Ga0102536_100001::443962:483962,NA
12375,CYYA01000001.1::139382:179382,NA
12376,CP003857.1::748951:788951,NA
12377,CANO01000021.1::0:21999,NA
12378,AODM01000061.1::0:26705,NA
12379,JSAP01000085.1::0:9962,NA
12380,FJTT01000098.1::0:6485,315
12381,OKLJ01000073.1::0:9463,315
12382,SCIB01000002.1::116764:156764,NA
12383,REHL01000002.1::147640:187640,NA
12384,PUFG01000061.1::28932:68932,NA
12385,OLNW01000377.1::0:35288,NA
12386,OGXS01000009.1::152227:192227,NA
12387,LT899687.1::731606:771606,NA
12388,LGHR01000009.1::52041:104462,NA
12389,KE145375.1::11524:53454,NA
12390,JXRV01000013.1::20721:57264,NA
12391,JQCG01000007.1::7152:47152,NA
12392,Ga0214929_100006::97323:137323,NA
12393,Ga0214927_100008::97404:137404,NA
12394,Ga0214925_100009::98170:138170,NA
12395,Ga0214872_100009::98170:138170,NA
12396,Ga0114918_10003010::0:14926,NA
12397,CZPS01000007.1::12338:52338,NA
12398,CP034193.1::798708:838708,NA
12399,CP032451.1::150923:191978,NA
12400,CP029476.1::209913:249913,NA
12401,CP019120.1::731254:771254,NA
12402,CP018218.1::1112195:1152195,NA
12403,CP018217.1::781539:833960,NA
12404,CP018216.1::781427:821427,NA
12405,CP017235.1::725498:765498,NA
12406,CP016393.1::189408:229408,NA
12407,CP013610.1::747269:787269,NA
12408,CP011013.1::1491813:1533330,NA
12409,CP000156.1::735503:775503,NA
12410,CCDS01000013.1::11206:48302,NA
12411,BEWJ01000010.1::12652:45283,NA
12412,AP019750.1::782845:823241,NA
12413,ALPY01000016.1::7120:47120,NA
12414,RJMV01000003.1::200908:242689,70
12415,RJMK01000001.1::485748:525748,70
12416,LS483364.1::1049566:1101994,70
12417,Ga0114001_100035::31288:82777,70
12418,Ga0105543_1000136::23710:46912,70
12419,GL890985.1::1190781:1230781,70
12420,GL872408.1::557804:597804,70
12421,ODIK01006027.1::0:3457,229
12422,Ga0114287_102482::0:9261,229
12423,Ga0111046_102351::0:8079,229
12424,UMGG01054280.1::0:11617,NA
12425,ULTH01007864.1::78587:119640,NA
12426,QWCT01008278.1::0:3508,NA
12427,OLPO01000056.1::0:20169,NA
12428,OEIH01000234.1::0:23202,NA
12429,OEHQ01000286.1::0:29933,NA
12430,OEAX01001830.1::0:8326,NA
12431,OEAP01002735.1::0:9262,NA
12432,ODTK01000687.1::1177:21617,NA
12433,ODMC01000773.1::0:23767,NA
12434,ODKC01001918.1::0:13371,NA
12435,ODGU01012201.1::0:3680,NA
12436,Ga0119816_1000561::0:36161,NA
12437,Ga0119807_1000116::62519:102519,NA
12438,Ga0119789_100062::32526:60031,NA
12439,Ga0115221_1000143::0:23454,NA
12440,Ga0115191_101961::0:9624,NA
12441,Ga0114319_1003124::0:10687,NA
12442,Ga0114165_1000569::0:26721,NA
12443,Ga0114022_1003380::0:7206,NA
12444,Ga0114001_102468::0:10245,NA
12445,Ga0113552_100101::0:20003,NA
12446,Ga0111559_1000025::21260:61260,NA
12447,Ga0111085_100068::70384:110384,NA
12448,Ga0100366_100835::0:23822,NA
12449,Ga0099674_100799::0:20952,NA
12450,Ga0099390_1000339::0:32461,NA
12451,GL405246.1::2297690:2338348,NA
12452,ALJM01000004.1::93045:133045,NA
12453,VBTK01000005.1::33044:73044,NA
12454,USLS01000085.1::0:12064,NA
12455,SPGE01000015.1::0:27877,NA
12456,RJNF01000003.1::0:24628,NA
12457,QWCW01001250.1::0:7489,NA
12458,QWCV01009586.1::0:7533,NA
12459,QSAU01000006.1::98986:126938,NA
12460,QFLC01000001.1::101075:141075,NA
12461,QFFS01000001.1::132869:172869,NA
12462,PVMN01001708.1::0:27903,NA
12463,PVMN01000781.1::33330:59106,NA
12464,PVML01017328.1::36270:76270,NA
12465,PRKU01000038.1::24907:64907,NA
12466,PPYF01437474.1::32058:60518,NA
12467,PHHK01000011.1::0:39015,NA
12468,PHHH01000024.1::0:20914,NA
12469,PHHG01000001.1::142986:182986,NA
12470,OODN01001431.1::0:8463,NA
12471,OOCP01003947.1::0:10150,NA
12472,OMNT01001071.1::0:20609,NA
12473,OLSP01001136.1::0:25140,NA
12474,OLSC01000036.1::132244:172244,NA
12475,OLRL01000027.1::2646:42646,NA
12476,OLRG01000437.1::0:21878,NA
12477,OLQX01000797.1::12154:33671,NA
12478,OLQG01000096.1::48385:74098,NA
12479,OLPH01002277.1::0:16221,NA
12480,OLPD01000017.1::0:20005,NA
12481,OLOE01000865.1::0:14139,NA
12482,OLNG01000589.1::0:20001,NA
12483,OLND01000029.1::0:20061,NA
12484,OLFS01002197.1::0:12903,NA
12485,OKWV01000037.1::0:26888,NA
12486,OKWQ01000172.1::12077:40111,NA
12487,OKWI01000011.1::29480:69480,NA
12488,OKVY01000037.1::42074:82074,NA
12489,OKVC01000012.1::4943:45207,NA
12490,OKVB01000005.1::17395:57395,NA
12491,OKUR01000023.1::0:29385,NA
12492,OKRY01002430.1::0:14571,NA
12493,OKDB01000100.1::0:21088,NA
12494,OIFX01000043.1::0:26888,NA
12495,OIFW01000365.1::0:7542,NA
12496,OIFS01000180.1::0:17438,NA
12497,OIFF01000039.1::116617:144858,NA
12498,OIDC01000007.1::231030:251909,NA
12499,OICZ01000306.1::0:24741,NA
12500,OHZJ01000011.1::112492:152492,NA
12501,OHYL01000005.1::27122:67122,NA
12502,OGYX01003688.1::0:8781,NA
12503,OGXP01001366.1::0:20931,NA
12504,OGRC01000008.1::27122:67122,NA
12505,OGQQ01000126.1::0:35249,NA
12506,OGQN01000863.1::0:26591,NA
12507,OGQL01001225.1::0:19676,NA
12508,OGQE01000009.1::32693:72693,NA
12509,OGPW01000016.1::64318:104318,NA
12510,OGPO01000015.1::0:20218,NA
12511,OGPF01000103.1::0:20012,NA
12512,OGPD01000017.1::26376:66376,NA
12513,OGCQ01005147.1::0:9852,NA
12514,OFPS01003401.1::0:8066,NA
12515,OFMH01001115.1::0:15498,NA
12516,OEHW01000014.1::73168:100066,NA
12517,OEGN01002747.1::0:8294,NA
12518,OEGG01000808.1::0:11855,NA
12519,OEED01002553.1::0:8824,NA
12520,OEBY01002137.1::0:11089,NA
12521,OEAX01000031.1::0:39586,NA
12522,OEAO01000038.1::77149:116615,NA
12523,ODXQ01003027.1::0:9679,NA
12524,ODXN01002822.1::0:7977,NA
12525,ODWN01000981.1::0:14381,NA
12526,ODUM01000231.1::27730:49311,NA
12527,ODTP01003247.1::0:8443,NA
12528,ODOK01001427.1::0:8261,NA
12529,ODOJ01002290.1::0:8445,NA
12530,ODLQ01001107.1::0:9643,NA
12531,ODLH01000753.1::0:15123,NA
12532,ODKB01001600.1::0:9051,NA
12533,ODJP01002768.1::0:8495,NA
12534,ODJI01000003.1::87891:127891,NA
12535,ODGR01000878.1::0:21440,NA
12536,ODGJ01002383.1::0:8727,NA
12537,ODFJ01001550.1::0:11997,NA
12538,ODEJ01001813.1::0:8261,NA
12539,OCPQ01000232.1::0:26951,NA
12540,OCAI01000193.1::60042:80743,NA
12541,OCAB01000016.1::80404:120404,NA
12542,OBZC01001086.1::0:20017,NA
12543,OBZA01000035.1::0:27902,NA
12544,OBXX01000458.1::0:19286,NA
12545,OBXL01000417.1::0:8901,NA
12546,OBXB01000267.1::0:9527,NA
12547,OBWP01000071.1::0:26272,NA
12548,OBUY01000007.1::109410:149410,NA
12549,OBIA01002881.1::0:6175,NA
12550,OAWU01000023.1::76072:116072,NA
12551,OAVQ01000077.1::927:34919,NA
12552,OAVJ01000445.1::0:22735,NA
12553,OATR01000122.1::4059:30028,NA
12554,OATQ01000039.1::0:27298,NA
12555,OATN01000125.1::0:35346,NA
12556,OATG01000224.1::0:20480,NA
12557,NODE_255_length_14509_cov_7.800028::0:14509,NA
12558,NIGT01000002.1::48451:88451,NA
12559,LVWW01000006.1::133297:173297,NA
12560,LVWV01000012.1::30752:70752,NA
12561,LS974444.1::7898:47898,NA
12562,LS483339.1::1548082:1588082,NA
12563,LHSK01000001.1::1335720:1375720,NA
12564,KV810696.1::0:23236,NA
12565,KB904339.1::304277:331946,NA
12566,JYOX01000015.1::136784:177443,NA
12567,Ga0169863_100007::88654:128654,NA
12568,Ga0169857_100252::54384:75085,NA
12569,Ga0169854_100011::105751:145751,NA
12570,Ga0169837_100052::0:20042,NA
12571,Ga0169813_100114::78883:118883,NA
12572,Ga0169743_10387::0:8622,NA
12573,Ga0169728_10161::0:16015,NA
12574,Ga0134360_100023::0:26264,NA
12575,Ga0134337_100296::0:25007,NA
12576,Ga0115609_1002176::0:11312,NA
12577,Ga0115314_1000986::0:13107,NA
12578,Ga0115197_1003435::0:9677,NA
12579,Ga0114856_1002957::0:9217,NA
12580,Ga0114847_100851::0:14092,NA
12581,Ga0114843_102084::0:10060,NA
12582,Ga0114262_100911::0:14476,NA
12583,Ga0114250_100065::128:40128,NA
12584,Ga0113984_100809::0:13049,NA
12585,Ga0113979_102044::0:14925,NA
12586,Ga0113886_1002138::0:6128,NA
12587,Ga0113552_101316::0:14069,NA
12588,Ga0111493_102006::0:15203,NA
12589,Ga0111420_101724::0:10369,NA
12590,Ga0111364_102111::0:8774,NA
12591,Ga0111080_101490::0:8714,NA
12592,Ga0111052_102360::0:9942,NA
12593,Ga0111045_102124::0:8210,NA
12594,Ga0105975_101556::0:9975,NA
12595,Ga0105957_101456::0:13764,NA
12596,Ga0105778_100637::0:11848,NA
12597,Ga0105644_100610::0:16368,NA
12598,Ga0104995_100593::0:15652,NA
12599,Ga0104970_1002462::0:9983,NA
12600,Ga0104054_100022::25430:65430,NA
12601,Ga0104033_100433::0:22232,NA
12602,Ga0103269_101838::0:10893,NA
12603,Ga0103269_101076::0:16377,NA
12604,Ga0103259_102872::0:8267,NA
12605,Ga0102725_100961::0:9407,NA
12606,Ga0102700_1000037::33885:73885,NA
12607,Ga0102632_1002286::0:9102,NA
12608,Ga0101800_101667::0:10571,NA
12609,Ga0101033_100016::64726:91624,NA
12610,Ga0100175_102447::0:8516,NA
12611,Ga0100062_100280::0:29215,NA
12612,Ga0099614_100003::282832:322832,NA
12613,Ga0099581_102687::0:8499,NA
12614,Ga0099576_1002768::0:8716,NA
12615,Ga0099523_1001635::0:10579,NA
12616,Ga0099518_100232::18365:54273,NA
12617,Ga0099391_102082::0:12124,NA
12618,Ga0099352_1002254::0:9388,NA
12619,DOTL01000042.1::0:39629,NA
12620,CP035306.1::470866:512122,NA
12621,CP031545.1::1301671:1341671,NA
12622,CP025399.1::1376584:1416584,NA
12623,CP025216.1::1351965:1391965,NA
12624,CP019935.1::555077:595077,NA
12625,CP017064.1::1379223:1419223,NA
12626,CP016877.1::101785:141785,NA
12627,CP016394.1::1274523:1314787,NA
12628,CP016026.1::663810:703810,NA
12629,CP012588.1::1166479:1206479,NA
12630,CP011217.1::1363838:1404500,NA
12631,CP010999.1::1348586:1388586,NA
12632,CP006819.1::1538841:1578841,NA
12633,CP003499.1::1352852:1394172,NA
12634,CP002340.1::1343057:1383057,NA
12635,CP000419.1::1357229:1397229,NA
12636,CM003139.1::1299041:1339041,NA
12637,CM003138.1::1263615:1303615,NA
12638,CM003136.1::1315872:1356698,NA
12639,CM002371.1::1291718:1332510,NA
12640,CM002370.1::1289007:1329007,NA
12641,CM002369.1::1249853:1290843,NA
12642,CM002133.1::1852286:1892286,NA
12643,CM002130.1::1831004:1871004,NA
12644,CABHMP010000033.1::0:20039,NA
12645,BJMZ01000002.1::30851:70851,NA
12646,AWVZ01000001.1::100766:140766,NA
12647,ALIF01000006.1::83595:123595,NA
12648,NYRF01000053.1::0:13625,267
12649,NYRE01000042.1::0:13672,267
12650,NYOD01000049.1::0:13605,267
12651,NYOC01000021.1::0:13697,267
12652,NXSY01000008.1::0:13298,267
12653,Contig_8_189.679::0:13002,267
12654,Contig_11_223.305::0:13927,267
12655,QQMB01000039.1::0:18052,283
12656,QQEB01000036.1::0:19861,283
12657,OAGW01000016.1::3421:35220,283
12658,OAAO01000041.1::0:19934,283
12659,JWON01000003.1::0:36729,283
12660,FZXP01000035.1::0:19841,283
12661,FZXJ01000031.1::0:20050,283
12662,FZXF01000039.1::0:20058,283
12663,FZVF01000036.1::0:19919,283
12664,FZTJ01000035.1::0:19782,283
12665,FZRZ01000037.1::0:20029,283
12666,CMZK01000030.1::2896:25638,283
12667,CMXA01000033.1::0:20107,283
12668,APST01000107.1::0:17169,283
12669,APSS01000117.1::5651:27274,283
12670,SORF01000010.1::26855:68043,NA
12671,JXBW01000010.1::37074:80243,NA
12672,AKZN01000027.1::0:38796,NA
12673,CP041940.1::1259000:1319203,NA
12674,AZFF01000006.1::68957:108957,NA
12675,AUAW01000008.1::37556:77556,NA
12676,AKZK01000051.1::68826:108826,NA
12677,RAZC01000025.1::0:20121,NA
12678,JVEV01000017.1::0:12485,NA
12679,AKZI01000059.1::8467:44702,NA
12680,SBID01000011.1::0:16670,315
12681,QYTN01000127.1::0:10632,315
12682,QKUZ01000014.1::0:19619,315
12683,QKUX01000026.1::0:18049,315
12684,ULZT01010787.1::0:12145,NA
12685,QSSK01000001.1::57539:97539,NA
12686,QSOQ01000010.1::0:20006,NA
12687,QSBW01000001.1::55000:95000,NA
12688,OLQQ01000048.1::0:27864,NA
12689,OKVI01000109.1::2167:42167,NA
12690,OKVG01000085.1::54648:94648,NA
12691,OIZU01000135.1::0:21503,NA
12692,OIEQ01000715.1::0:15226,NA
12693,OGYB01000002.1::56538:96538,NA
12694,OGXS01000044.1::17779:57779,NA
12695,OAVX01000526.1::0:20469,NA
12696,Ga0169781_100933::0:20274,NA
12697,Ga0134370_100610::0:14251,NA
12698,CABOGF010000001.1::57737:97737,NA
12699,BCYD01000060.1::22400:62400,NA
12700,BCYB01000069.1::0:20123,NA
12701,BCYA01000043.1::20241:40526,NA
12702,AKCI01000001.1::1451736:1491736,NA
12703,QQPH01000039.1::0:7655,NA
12704,QQPG01000113.1::0:7107,NA
12705,Ga0209487_1013486::0:5112,NA
12706,Ga0209487_1007917::0:7448,NA
12707,Ga0209487_1007279::0:7861,NA
12708,Ga0079226_10007558::0:8211,NA
12709,Ga0079226_10005710::0:9479,NA
12710,Ga0079226_10003271::0:12434,NA
12711,Ga0079225_10011808::0:5139,NA
12712,CP035742.1::1755633:1795961,NA
12713,CP020773.1::568096:608096,NA
12714,CP016534.2::2007569:2047569,NA
12715,AJYB01000006.1::0:20055,NA
12716,RRZU011710487.1::0:11226,NA
12717,ODXQ01001368.1::0:16504,70
12718,Ga0115191_101143::0:14634,70
12719,Ga0114320_1000607::0:14924,70
12720,Ga0111083_100493::0:16919,70
12721,Ga0104995_100511::0:17630,70
12722,Ga0104793_101919::0:12347,70
12723,Ga0100250_100274::0:19735,70
12724,QWCZ01003527.1::0:6373,70
12725,OEEI01001080.1::0:13654,70
12726,ODWN01002030.1::0:8988,70
12727,ODWN01001600.1::0:10447,70
12728,ODVW01000293.1::0:10169,70
12729,ODVL01000919.1::0:12584,70
12730,ODUM01001762.1::0:10795,70
12731,ODHW01001494.1::0:13115,70
12732,ODGJ01003336.1::0:6903,70
12733,Ga0115373_1002534::0:9391,70
12734,Ga0115314_1001744::0:8489,70
12735,Ga0115229_100265::0:13643,70
12736,Ga0114843_102247::0:9504,70
12737,Ga0114287_102089::0:10383,70
12738,Ga0114002_101613::0:10963,70
12739,Ga0111493_102488::0:12619,70
12740,Ga0111492_101213::0:9171,70
12741,Ga0105957_103385::0:7056,70
12742,Ga0105644_101748::0:6944,70
12743,Ga0105642_1001036::0:9061,70
12744,Ga0104940_1002477::0:9589,70
12745,Ga0102538_101468::0:8488,70
12746,Ga0101800_102487::0:7674,70
12747,Ga0099391_103276::0:8648,70
12748,Ga0099365_1001875::0:7937,70
12749,UQPW01000003.1::19471:59471,70
12750,RQOY01000003.1::78461:118461,70
12751,QWCT01005169.1::0:4867,70
12752,OLNL01001632.1::0:19750,70
12753,OGXE01000127.1::25516:60554,70
12754,OEGG01000491.1::0:17268,70
12755,ODVL01002176.1::0:6562,70
12756,ODVL01001032.1::0:11659,70
12757,ODUJ01001244.1::0:11727,70
12758,ODUI01000953.1::0:12660,70
12759,ODJH01000856.1::0:13238,70
12760,OCPM01000053.1::42398:83783,70
12761,OCPI01000017.1::97972:137972,70
12762,OBZM01000146.1::0:21221,70
12763,OBVR01000003.1::30835:70835,70
12764,OAZY01000167.1::20023:60023,70
12765,OAWU01000112.1::19471:59471,70
12766,OAWM01000507.1::0:26478,70
12767,OATY01000064.1::25420:53491,70
12768,JVIX01000070.1::0:23298,70
12769,Ga0169854_100134::19493:60284,70
12770,Ga0169831_10149::0:20304,70
12771,Ga0169798_100214::20265:60265,70
12772,Ga0169786_100025::136225:177284,70
12773,Ga0115672_102023::0:10386,70
12774,Ga0115314_1000686::0:16563,70
12775,Ga0115302_101393::0:11822,70
12776,Ga0115302_101053::0:14506,70
12777,Ga0115197_1004205::0:8171,70
12778,Ga0115189_1002336::0:8169,70
12779,Ga0114843_102021::0:10268,70
12780,Ga0114262_100987::0:13837,70
12781,Ga0113984_100034::0:38558,70
12782,Ga0111558_100050::0:36447,70
12783,Ga0111364_101319::0:12540,70
12784,Ga0111056_100006::0:33983,70
12785,Ga0102684_104368::0:5388,70
12786,Ga0100175_101809::0:11062,70
12787,Ga0099614_103592::0:6152,70
12788,Ga0099523_1002795::0:7321,70
12789,Ga0099458_101118::0:17021,70
12790,CP013651.1::375056:415056,70
12791,CABKMY010000005.1::38521:79710,70
12792,ODYV01000105.1::0:14510,229
12793,ODVP01000190.1::0:17004,229
12794,ODTK01001553.1::0:12144,229
12795,ODMI01000090.1::0:17004,229
12796,ODJD01001087.1::0:9976,229
12797,Ga0183101_1000280::32575:72575,NA
12798,Ga0119804_100587::0:14232,229
12799,Ga0114890_101547::0:9352,229
12800,Ga0114319_1002952::0:11189,229
12801,Ga0111455_1002299::0:8675,229
12802,Ga0104978_1001731::0:11455,229
12803,Ga0104789_100628::0:8796,229
12804,Ga0101078_100147::0:15826,229
12805,QWCW01000227.1::2238:22697,NA
12806,OHBE01000143.1::0:29283,NA
12807,OEED01001381.1::0:13711,NA
12808,OEBY01003243.1::0:8172,NA
12809,ODXQ01000303.1::2228:41111,NA
12810,ODUG01001495.1::0:15900,NA
12811,ODJE01002054.1::0:8471,NA
12812,ODIW01000235.1::8195:48195,NA
12813,ODGU01000650.1::0:25127,NA
12814,Ga0247611_10002329::0:23940,NA
12815,Ga0134347_1002016::0:6642,NA
12816,Ga0115197_1000813::4101:25654,NA
12817,Ga0114856_1001596::0:14753,NA
12818,Ga0111555_1000112::37042:65556,NA
12819,Ga0111052_102382::0:9877,NA
12820,Ga0105776_1003746::0:5955,NA
12821,Ga0105502_1000808::1903:24429,NA
12822,Ga0100250_101144::0:7967,NA
12823,Ga0099581_100312::6518:38390,NA
12824,CP019302.1::2091197:2119682,NA
12825,AJIN01000040.1::3046:43046,NA
12826,OHWU01000692.1::0:13278,NA
12827,ODUZ01000905.1::0:13825,NA
12828,ODTN01000004.1::0:20074,NA
12829,ODNI01000916.1::0:20929,NA
12830,Ga0115672_101844::0:11130,NA
12831,Ga0105959_100905::1044:21847,NA
12832,ULZT01018656.1::18158:38397,NA
12833,ULXH01051047.1::0:20001,NA
12834,ULVV01014203.1::0:12000,NA
12835,ULVU01008849.1::0:20216,NA
