,node,cluster
6826,SBQT01000010.1::44529:87102,68
6827,SBOX01000011.1::44480:90289,68
6828,MQLN01000001.1::3102290:3153362,68
6829,MQLM01000011.1::1030323:1074431,68
6830,MQEO01000001.1::3090339:3133020,68
6831,MQCU01000001.1::3081073:3125254,68
6832,MQBK01000003.1::292631:335204,68
6833,MMZN01000004.1::1064188:1106429,68
6834,MMXD01000041.1::45670:88575,68
6835,MMUA01000030.1::175040:219290,68
6836,MMTL01000032.1::44546:88641,68
6837,MMTF01000017.1::45793:89888,68
6838,MMSS01000020.1::45784:89879,68
6839,MMQW01000012.1::401052:443805,68
6840,MMQQ01000019.1::44397:87727,68
6841,MMQP01000015.1::703341:743341,68
6842,MMQC01000045.1::44294:95366,68
6843,MMPU01000031.1::32516:91750,68
6844,MMPP01000016.1::44454:88562,68
6845,MMPM01000024.1::403046:445287,68
6846,MMOJ01000004.1::0:21942,NA
6847,MMNV01000001.1::3088653:3132835,68
6848,MMLV01000009.1::665440:707768,68
6849,MMHC01000002.1::1901243:1943497,68
6850,MMFY01000033.1::44472:89915,68
6851,MMEX01000021.1::45821:88075,68
6852,MMDY01000014.1::665408:708387,68
6853,MMAR01000004.1::1456286:1498540,68
6854,MMAN01000005.1::462958:505531,68
6855,LR136918.1::3086160:3128561,68
6856,KL407340.1::2768595:2818296,68
6857,KL407300.1::3119059:3164444,68
6858,KL406339.1::232053:284725,68
6859,KL405716.1::3121728:3161728,68
6860,KL405696.1::3112605:3164440,68
6861,KK357581.1::3083329:3124169,68
6862,KK357572.1::462267:502891,68
6863,KK357316.1::749408:793793,68
6864,KK357162.1::3092953:3135705,68
6865,KK356970.1::3113830:3153830,68
6866,KK356917.1::3113937:3161078,68
6867,KK356903.1::2778782:2828733,68
6868,KK356878.1::3114802:3154802,68
6869,KK356595.1::1409116:1449116,68
6870,KK356517.1::2974278:3018978,68
6871,KK356513.1::2204860:2247155,68
6872,KK356251.1::3097639:3143405,68
6873,KK356234.1::3083563:3134124,68
6874,KK355966.1::3110699:3153055,68
6875,KK355922.1::3102832:3146960,68
6876,KK355732.1::2762890:2806520,68
6877,KK355577.1::3080967:3127772,68
6878,KK354934.1::153438:195864,68
6879,KK354825.1::1469761:1515563,68
6880,KK354768.1::295841:339953,68
6881,KK354750.1::1471157:1517905,68
6882,KK354739.1::2762588:2802588,68
6883,KK354572.1::117008:161590,68
6884,KK354539.1::2747304:2791664,68
6885,KK354515.1::302779:348868,68
6886,KK354429.1::117995:160753,68
6887,KK354327.1::463614:507289,68
6888,KK354221.1::788403:828403,68
6889,KK354175.1::116241:157824,68
6890,KK353825.1::3106307:3151705,68
6891,KK353350.1::3093841:3139156,68
6892,KK353342.1::3104000:3164744,68
6893,KK353329.1::3082890:3131697,68
6894,KK353248.1::2780333:2826426,68
6895,KK353165.1::3090141:3132894,68
6896,KK353152.1::2620202:2667831,68
6897,KK350980.1::116075:158828,68
6898,KK350942.1::3029349:3074758,68
6899,KK350922.1::3056443:3104362,68
6900,KK342506.1::3127884:3171552,68
6901,KK342406.1::3101704:3146984,68
6902,KK341955.1::3030253:3077438,68
6903,KK340163.1::296096:339419,68
6904,KK339947.1::1975440:2015440,68
6905,KK339806.1::3118113:3158113,68
6906,KK339435.1::3117793:3169858,68
6907,KK339395.1::0:41008,68
6908,KK339377.1::3116195:3159043,68
6909,KK339316.1::790011:830011,68
6910,KK339296.1::464625:520633,68
6911,KK339272.1::464149:522880,68
6912,KK339248.1::3117970:3168103,68
6913,KK339150.1::463563:511131,68
6914,KK339145.1::3094521:3138773,68
6915,KK339104.1::591340:636387,68
6916,KK338963.1::0:20390,NA
6917,KK338617.1::0:13095,NA
6918,KK328987.1::3114692:3166968,68
6919,KK328615.1::3116992:3165642,68
6920,KK328520.1::3095055:3138829,68
6921,KK328471.1::757384:801683,68
6922,KK328467.1::792893:851481,68
6923,KK328423.1::3124591:3170772,68
6924,KK328412.1::3085467:3127943,68
6925,KK328401.1::779368:825967,68
6926,KK328381.1::1741956:1787638,68
6927,KK328379.1::1756302:1802014,68
6928,KK328337.1::775986:822074,68
6929,KK328327.1::790479:843304,68
6930,KK328322.1::810461:854007,68
6931,KK328295.1::3107701:3153644,68
6932,KK328264.1::293300:340931,68
6933,KK328190.1::1455825:1502349,68
6934,KK328101.1::3109363:3158170,68
6935,KK328096.1::1806189:1849552,68
6936,KK328041.1::3086963:3135594,68
6937,KK327980.1::764743:808992,68
6938,KK327968.1::835859:881381,68
6939,KK327957.1::3031678:3078626,68
6940,KK327855.1::760008:804667,68
6941,KK327822.1::3029095:3077641,68
6942,KK327809.1::785772:832698,68
6943,KK327807.1::3024425:3072209,68
6944,KK327802.1::783204:829035,68
6945,KK327799.1::3031254:3075322,68
6946,KK327777.1::3552944:3602573,68
6947,KK327704.1::3087017:3133993,68
6948,KK322665.1::788119:833329,68
6949,KK322595.1::829426:873389,68
6950,KK322155.1::296975:344769,68
6951,KK318706.1::3091169:3142076,68
6952,KK317045.1::3041376:3091590,68
6953,KK317044.1::3034009:3078457,68
6954,KK317038.1::292860:340717,68
6955,KK317002.1::3099234:3142758,68
6956,KK316957.1::16626:59992,68
6957,KK316803.1::842518:896213,68
6958,KK316660.1::294275:339271,68
6959,KK316624.1::3100931:3150176,68
6960,KK316618.1::3102185:3145434,68
6961,KK316602.1::294349:341997,68
6962,KK316582.1::3099469:3143890,68
6963,HE608151.1::3104212:3148225,68
6964,GL545039.1::116460:156460,68
6965,GL544673.1::152744:196331,68
6966,GG663492.1::1480249:1523737,68
6967,DS986667.1::232762:276803,68
6968,DS985177.1::273474:318036,68
6969,CVMY01000006.1::245352:289876,68
6970,CVHR01000064.1::0:23416,68
6971,CQTN01000066.1::0:24562,68
6972,CQEX01000053.1::0:23364,68
6973,CP024614.1::3099185:3139185,68
6974,CP010968.1::3579216:3619216,68
6975,CP009199.1::3099185:3139185,68
6976,CP009190.1::3099185:3143172,68
6977,CNGI01000014.1::0:35264,68
6978,CNDD01000068.1::0:19973,68
6979,CNBX01000019.1::0:33033,68
6980,CM002107.1::3087176:3128981,68
6981,CHWN01000062.1::0:23792,68
6982,CGBW01000018.1::44195:78071,68
6983,AP012340.1::3085878:3128206,68
6984,AMXW02000045.1::44148:88851,68
6985,draft_10008144::0:20120,82
6986,SDBU01009744.1::0:10742,82
6987,PHSP01000003.1::1369241:1412426,132
6988,PDWJ01002915.1::0:17108,82
6989,PDWI01005705.1::0:15926,82
6990,PDWI01005647.1::0:16048,82
6991,PDWI01004915.1::0:17605,82
6992,OGOT01001435.1::0:15062,82
6993,OGCB01000088.1::0:24312,NA
6994,OFEK01000653.1::0:22747,82
6995,MLSBCLC_10009329::237:22203,82
6996,MAEO01000211.1::0:21548,82
6997,JGI24730J26740_1001016::0:15710,82
6998,Ga0307245_1504001::0:22528,82
6999,Ga0302320_10010442::0:19785,82
7000,Ga0272444_10000950::0:20148,82
7001,Ga0272380_10000677::0:39108,82
7002,Ga0265295_1001140::16254:48314,82
7003,Ga0257069_1000454::0:32302,82
7004,Ga0257068_1000654::14799:51028,82
7005,Ga0256835_1000551::0:20047,82
7006,Ga0255343_1000703::11862:50737,82
7007,Ga0255342_1001812::0:28509,82
7008,Ga0255341_1004349::0:14978,82
7009,Ga0255341_1001741::0:29637,82
7010,Ga0255340_1003918::0:15016,82
7011,Ga0255340_1001277::0:34234,82
7012,Ga0233415_10000315::0:23144,82
7013,Ga0224555_1002736::0:19791,82
7014,Ga0214519_100392::30720:66661,82
7015,Ga0214507_100588::0:32178,82
7016,Ga0209749_1000361::25195:65195,82
7017,Ga0209506_1000083::99525:126878,82
7018,Ga0209407_1000078::0:33933,82
7019,Ga0209407_1000029::168825:196184,82
7020,Ga0209345_10002545::0:20001,82
7021,Ga0209287_10000224::0:34391,82
7022,Ga0209201_1000323::25756:68028,82
7023,Ga0208940_1001551::0:20065,82
7024,Ga0208462_1000271::25118:63286,82
7025,Ga0208197_1000764::14713:37291,82
7026,Ga0208041_1000240::25118:63286,82
7027,Ga0180732_1000544::0:20372,82
7028,Ga0180011_100083::0:16098,82
7029,Ga0180009_10003800::0:16978,132
7030,Ga0172382_10004000::0:20038,82
7031,Ga0172375_10005343::0:18578,82
7032,Ga0172374_1001092::0:18836,82
7033,Ga0172370_10004420::0:18836,82
7034,Ga0172369_10005542::0:15461,82
7035,Ga0172368_10003546::0:18836,82
7036,Ga0172367_10000490::36647:61094,82
7037,Ga0116195_1000447::14853:36237,82
7038,Ga0116194_1001068::0:18296,82
7039,Ga0116187_1003557::0:14330,82
7040,Ga0116162_10001622::0:14557,82
7041,Ga0116161_1001851::0:21081,82
7042,Ga0116148_1000799::0:33861,82
7043,Ga0116147_1002522::0:18325,82
7044,Ga0116147_1001649::0:24126,82
7045,Ga0116147_1000049::0:32519,82
7046,Ga0116145_1002372::0:16985,82
7047,Ga0116145_1000134::70381:91932,82
7048,Ga0105099_10000953::0:18924,82
7049,Ga0074199_1000813::0:30253,82
7050,Ga0073908_1003816::0:14671,82
7051,Draft_10078763::0:25645,82
7052,DPPL01000017.1::0:15582,82
7053,DLNC01000006.1::6034:44609,82
7054,DFZV01000106.1::7395:46985,82
7055,DDXC01000149.1::0:31656,82
7056,DCUN01000019.1::2399:23668,82
7057,AUCT01000023.1::6968:50747,82
7058,RFIF01000542.1::0:9881,82
7059,QQWC01000002.1::445072:496713,82
7060,QBMP01000034.1::0:22387,82
7061,PVWD01000217.1::0:11389,82
7062,OlimDRAFT_100071::14088:70666,82
7063,NRIU01000592.1::0:27911,82
7064,NOLJ01000002.1::311303:353661,82
7065,MRCE01000020.1::0:51328,82
7066,MRCD01000013.1::0:32495,82
7067,MQTZ01000018.1::0:37533,82
7068,MNYZ01000050.1::18233:58233,82
7069,MBRE01000060.1::43639:92328,82
7070,LZQD01000014.1::0:38354,82
7071,LXYR01000052.1::9374:32818,82
7072,LXQE01000172.1::21953:77636,82
7073,LT797711.1::168049:209329,82
7074,LR213771.1::11549:53607,82
7075,LNDC01000177.1::14088:70666,82
7076,JH993797.1::2453926:2506549,82
7077,JH992887.1::3503:43503,82
7078,JGI12316J15310_10000039::554743:594743,82
7079,JGI12316J15309_10000672::117966:157966,82
7080,JGI12316J14372_10000343::0:31405,82
7081,JGI12109J20283_12341328::0:10026,82
7082,JGI12109J20283_12341327::0:10030,82
7083,JGI12048J13642_10107364::0:20993,82
7084,JGI12048J13642_10107363::0:20983,82
7085,JGI11876J14442_10005847::0:10022,82
7086,HE973605.1::12800:64932,82
7087,Ga0335395_10001438::0:15034,82
7088,Ga0272444_10005648::0:10791,82
7089,Ga0272437_1016469::0:7753,82
7090,Ga0272437_1003040::0:20482,82
7091,Ga0272428_1001081::0:20482,82
7092,Ga0224722_1000098::0:22126,82
7093,Ga0209194_1000278::0:44727,82
7094,Ga0207422_1000191::117731:157731,82
7095,Ga0207419_1000367::0:26108,82
7096,Ga0163155_10003698::0:16289,82
7097,Ga0163154_10002700::0:20915,82
7098,Ga0115546_1000292::0:35354,82
7099,Ga0114931_10014532::0:9087,82
7100,Ga0105045_10003016::0:14328,82
7101,Ga0080674_104::745974:795734,82
7102,Ga0080672_111::33821:85197,82
7103,CP026681.1::81565:132637,82
7104,CM001776.1::125169:165169,82
7105,CM001775.1::3652198:3705865,82
7106,BDUC01000003.1::3655:44002,82
7107,AUZM01000019.1::0:33389,82
7108,AP018314.1::2823626:2864360,82
7109,ALVZ01000180.1::12290:40977,82
7110,SFUH01000012.1::0:31934,NA
7111,OMNT01001323.1::0:23540,NA
7112,OLRC01002442.1::0:10076,NA
7113,OLQR01001733.1::0:11901,NA
7114,OLPR01000178.1::16107:56107,NA
7115,OLPL01000038.1::42556:82556,NA
7116,OKRW01000127.1::43399:73792,NA
7117,OIWP01001451.1::0:28940,NA
7118,OGQJ01000041.1::5413:45413,NA
7119,OEIL01000359.1::0:34615,NA
7120,ODVT01000520.1::0:20170,NA
7121,ODAI013119706.1::0:15245,NA
7122,NFJP01000003.1::104998:144998,NA
7123,NFIU01000004.1::64839:104839,NA
7124,JGI24710J26742_10007922::0:7777,NA
7125,JGI24704J35079_10001597::0:9680,NA
7126,HE572590.1::3161398:3202355,68
7127,Ga0113996_1000315::0:30861,NA
7128,Ga0102640_1000612::0:24227,NA
7129,Ga0082212_10000017::80578:120578,NA
7130,FO203507.1::3126073:3166373,68
7131,FMDZ01000001.1::126407:166407,NA
7132,FLLS01000002.1::1442467:1482467,NA
7133,CABKWA010000002.1::1442467:1482467,NA
7134,CABIWW010000001.1::126407:166407,NA
7135,ALNO01000001.1::296291:336291,NA
7136,URKS01000001.1::56878:96878,136
7137,UMKZ01038276.1::8775:48775,136
7138,UMKY01055457.1::0:13104,136
7139,UMKK01045007.1::0:10855,136
7140,UMKJ01052342.1::0:35534,136
7141,UMKB01034440.1::37927:71714,136
7142,UMKB01003260.1::12383:41698,136
7143,UMJV01044700.1::0:9455,136
7144,UMJU01008651.1::0:31852,136
7145,UMJR01020235.1::0:26540,136
7146,UMJI01013340.1::0:23580,136
7147,UMHZ01020060.1::11477:45648,136
7148,UMHX01011910.1::0:20042,136
7149,UMHW01062773.1::0:11346,136
7150,UMHS01006105.1::0:38280,136
7151,UMHO01021356.1::0:28609,136
7152,UMHJ01060426.1::195:40195,136
7153,UMGW01077729.1::0:39008,136
7154,UMGO01036371.1::0:23579,136
7155,UMGF01041683.1::29224:62027,136
7156,UMFZ01022231.1::0:21757,136
7157,UMFZ01005654.1::0:15664,136
7158,UMFZ01000237.1::0:14732,136
7159,UMFK01073031.1::0:20021,136
7160,UMFK01056362.1::0:15023,136
7161,UMFJ01009172.1::0:11154,136
7162,UMEZ01092852.1::5895:45895,136
7163,UMEX01026796.1::19344:59344,136
7164,UMDV01039978.1::0:6572,136
7165,UMDT01015667.1::67971:94735,136
7166,UMDO01020573.1::61582:95753,136
7167,UMCP01084881.1::0:10313,136
7168,UMCM01020928.1::0:40627,136
7169,UMBV01074694.1::0:9126,136
7170,UMBK01051047.1::86471:126471,136
7171,UMBI01033706.1::28048:50109,136
7172,UMAX01047342.1::0:26593,136
7173,UMAV01044462.1::0:20001,136
7174,UMAK01020872.1::0:14886,136
7175,ULZS01000340.1::30727:59678,136
7176,ULXV01041581.1::0:26699,136
7177,ULXB01040642.1::0:21642,136
7178,ULWY01071193.1::0:26593,136
7179,ULWW01043754.1::0:17869,136
7180,ULWK01044306.1::0:10705,136
7181,ULVY01043511.1::30505:54885,136
7182,ULVR01012906.1::0:5332,136
7183,ULVK01026345.1::0:26312,136
7184,ULVF01086474.1::4955:25269,136
7185,ULUW01054223.1::15613:55613,136
7186,ULUQ01022396.1::0:7211,136
7187,ULUM01023976.1::33646:75934,136
7188,ULUC01013948.1::0:26537,136
7189,ULUA01062393.1::58427:96893,136
7190,ULTZ01020611.1::0:33641,136
7191,ULTA01044646.1::430:40430,136
7192,ULSS01055971.1::0:16624,136
7193,ULSO01043961.1::0:38686,136
7194,ULSL01027981.1::0:24882,136
7195,ULSE01011479.1::24767:64767,136
7196,ULSD01003638.1::17897:60039,136
7197,ULRX01014017.1::0:32973,136
7198,ULRV01047102.1::0:20004,136
7199,ULRU01005774.1::0:33565,136
7200,ULRL01024808.1::0:21770,136
7201,ULQZ01022085.1::42023:82023,136
7202,ULQY01003515.1::34060:70930,136
7203,ULQN01013159.1::0:36724,136
7204,ULQE01024075.1::34367:76652,136
7205,ULQD01086723.1::0:14157,136
7206,ULQA01005478.1::0:36026,136
7207,ULMK01042915.1::57667:78125,NA
7208,ULLJ01019701.1::0:19656,136
7209,ULJW01013124.1::0:17218,136
7210,SPFX01000011.1::79081:103759,136
7211,SDKC01000001.1::1521714:1561714,136
7212,RQYD01000028.1::5626:44151,136
7213,QZME01000369.1::12837:52847,136
7214,QZMB01000039.1::79683:119683,136
7215,QZLX01000036.1::93175:118399,136
7216,QZLQ01000121.1::0:38698,136
7217,QZLM01000194.1::0:36331,136
7218,QZLI01000619.1::0:24006,136
7219,QZLI01000115.1::56574:92319,136
7220,QWCY01000637.1::4033:44033,136
7221,QWCV01001197.1::0:24445,136
7222,QWCB01000074.1::26257:68399,136
7223,QUDV01000001.1::315800:355800,136
7224,QTWD01000001.1::100586:140586,136
7225,QSHO01000002.1::181427:223349,136
7226,QSFP01000014.1::9091:51085,136
7227,QRQN01000028.1::18757:50859,136
7228,QRPI01000004.1::96061:136061,136
7229,QRID01000006.1::121396:163828,136
7230,QRHS01000006.1::62987:128779,136
7231,PVMN01000105.1::3050:43050,136
7232,PVML01017051.1::155663:195663,136
7233,PPYF01306491.1::0:10215,136
7234,PPYF01267547.1::0:25806,136
7235,PPYE01320196.1::0:27134,136
7236,OWIR01000065.1::0:25222,136
7237,OWIN01000137.1::0:36886,136
7238,OODC01000019.1::75799:115799,136
7239,OOCW01000226.1::3748:46440,136
7240,OOBR01000083.1::62100:104387,136
7241,OOBM01001073.1::0:16860,136
7242,OOAM01000566.1::3326:33936,136
7243,ONZS01000035.1::9579:51720,136
7244,ONHG01000005.1::75381:115381,136
7245,OMGP01000042.1::20182:60182,136
7246,OMFD01000358.1::0:25949,136
7247,OMDO01000325.1::3725:34848,136
7248,OMDL01003109.1::0:6365,136
7249,OMDK01000210.1::1400:30774,136
7250,OMDA01000616.1::0:17630,136
7251,OMCG01000114.1::34068:59099,136
7252,OMCE01000177.1::4438:33790,136
7253,OMCD01000012.1::3571:43571,136
7254,OMCC01000006.1::73917:113917,136
7255,OLZI01000731.1::0:20732,136
7256,OLVX01001590.1::0:18751,136
7257,OLVW01000210.1::10462:50462,136
7258,OLVW01000168.1::33698:68718,136
7259,OLVR01002449.1::0:14040,136
7260,OLSQ01003227.1::0:10949,136
7261,OLSP01000181.1::31339:58434,136
7262,OLSC01000212.1::1778:41778,136
7263,OLRW01000234.1::0:39315,136
7264,OLRP01000438.1::13519:38244,136
7265,OLRK01002187.1::0:13078,136
7266,OLRH01001508.1::0:12107,136
7267,OLRA01000925.1::6105:37184,136
7268,OLRA01000168.1::20663:60663,136
7269,OLRA01000017.1::82536:122536,136
7270,OLQY01000069.1::34134:76640,136
7271,OLQX01000076.1::57683:97683,136
7272,OLQT01000616.1::0:25239,136
7273,OLQQ01000733.1::0:15294,136
7274,OLPW01000966.1::0:24512,136
7275,OLPV01000240.1::10704:50704,136
7276,OLPO01000051.1::0:25511,136
7277,OLPN01002742.1::0:13207,136
7278,OLPN01000227.1::0:31631,136
7279,OLPN01000192.1::27553:63121,136
7280,OLPN01000027.1::63855:103855,136
7281,OLPI01000308.1::15771:47135,136
7282,OLPG01000311.1::5460:45460,136
7283,OLPC01000282.1::7314:47314,136
7284,OLPA01008404.1::0:5100,136
7285,OLOZ01000178.1::0:35833,136
7286,OLON01001073.1::0:16572,136
7287,OLNW01002810.1::0:14305,136
7288,OLNW01001441.1::0:23392,136
7289,OLNW01000073.1::82828:120638,136
7290,OLNL01000737.1::0:27520,136
7291,OLND01000809.1::0:33062,136
7292,OLNC01000012.1::80505:122428,136
7293,OLJW01000557.1::16202:51781,136
7294,OLIU01002088.1::0:8000,136
7295,OLFX01002359.1::0:16080,136
7296,OKWJ01000037.1::117668:157668,136
7297,OKWE01000207.1::6959:49085,136
7298,OKVF01001577.1::0:16350,136
7299,OKUR01000221.1::0:31003,136
7300,OKSX01000289.1::13265:35414,136
7301,OKRZ01001029.1::0:22019,136
7302,OKRV01000085.1::12814:52814,136
7303,OJUG01000316.1::42414:77824,136
7304,OJNY01003443.1::0:7363,136
7305,OJNH01003521.1::0:10022,136
7306,OJMH01000618.1::0:34117,136
7307,OJME01001556.1::0:17987,136
7308,OJAC01000331.1::5034:43269,136
7309,OIZW01005277.1::0:4362,136
7310,OIYT01000065.1::18344:58344,NA
7311,OIYP01000197.1::19292:42780,136
7312,OIYE01000013.1::81529:123671,136
7313,OIXA01000209.1::55343:84441,136
7314,OIWP01001823.1::0:24381,136
7315,OIWN01001331.1::0:19748,136
7316,OIWK01000433.1::6609:45047,136
7317,OIFE01000245.1::0:21607,136
7318,OIDU01000938.1::0:11654,136
7319,OIDK01000035.1::7336:47336,136
7320,OICR01000003.1::131802:171802,136
7321,OICN01000021.1::11035:51035,136
7322,OICK01000151.1::0:22836,136
7323,OIBR01000569.1::0:11954,136
7324,OIAY01000171.1::0:29126,136
7325,OHZL01000691.1::0:10829,136
7326,OHZJ01001036.1::0:10767,136
7327,OHYU01000165.1::16443:38516,136
7328,OHVO01000017.1::42089:82089,136
7329,OHTA01000050.1::0:39029,136
7330,OHPI01000102.1::0:35343,136
7331,OHLC01001978.1::0:6869,136
7332,OHIN01000310.1::0:35340,136
7333,OHEX01000651.1::0:15646,136
7334,OHAU01001854.1::0:22443,136
7335,OHAN01000105.1::23216:63216,136
7336,OHAC01000361.1::5289:45289,136
7337,OHAB01001322.1::0:15500,136
7338,OGZX01000726.1::0:29238,136
7339,OGZW01000809.1::0:25174,136
7340,OGZV01000223.1::23752:62839,136
7341,OGZP01000494.1::9930:33867,136
7342,OGZM01000030.1::36545:78467,136
7343,OGZK01001128.1::0:25997,136
7344,OGYX01001850.1::0:14417,136
7345,OGYQ01000338.1::0:41782,136
7346,OGYN01002831.1::0:12363,136
7347,OGXO01000844.1::0:17205,136
7348,OGXF01001188.1::0:19836,136
7349,OGXC01001215.1::0:20328,136
7350,OGWY01003228.1::0:11053,136
7351,OGWR01001203.1::0:21434,136
7352,OGWR01000041.1::36625:76625,136
7353,OGRP01000187.1::31305:73867,136
7354,OGRO01000598.1::0:33397,136
7355,OGRG01000441.1::0:26556,136
7356,OGQX01000061.1::57653:97653,136
7357,OGQO01000021.1::46360:88648,136
7358,OGQM01000008.1::56878:96878,136
7359,OGQH01000502.1::15726:49382,136
7360,OGPZ01000026.1::74452:116593,136
7361,OGPV01000353.1::2291:36512,136
7362,OGOW01004721.1::0:8734,136
7363,OGOL01000058.1::6901:49392,136
7364,OGOE01000055.1::73426:113426,136
7365,OGDF01000578.1::0:37397,136
7366,OGCO01011179.1::0:5888,136
7367,OGCO01001805.1::0:25321,136
7368,OGCO01001673.1::0:32057,136
7369,OGCO01000940.1::0:29010,136
7370,OGCM01000417.1::7298:47298,136
7371,OFMS01000809.1::0:28238,136
7372,OFMK01000089.1::0:28842,136
7373,OFMF01002569.1::0:10849,136
7374,OEIM01001711.1::0:6940,136
7375,OEIH01000290.1::0:20587,136
7376,OEIC01002184.1::0:7632,136
7377,OEIC01000082.1::58347:92190,136
7378,OEHT01000121.1::37983:77983,136
7379,ODYJ01000020.1::132719:172719,136
7380,ODUK01000480.1::10675:50675,136
7381,ODTP01000086.1::20592:60592,136
7382,ODLM01002200.1::0:6480,136
7383,ODKZ01000111.1::21866:43698,136
7384,ODKC01000501.1::2467:36384,136
7385,ODJZ01000095.1::0:27353,136
7386,ODJQ01003648.1::0:8019,136
7387,ODHT01000033.1::61734:101734,136
7388,ODHC01000446.1::16935:46375,136
7389,ODFV01000150.1::20146:60146,136
7390,ODFM01000819.1::0:19802,136
7391,OCTW011573380.1::0:33881,NA
7392,OCRP01000575.1::0:23847,136
7393,OCQC01000096.1::46946:89296,136
7394,OCPS01000919.1::0:28215,136
7395,OCHO01000197.1::19125:59125,136
7396,OCHJ01000045.1::33546:75834,136
7397,OCGZ01000068.1::46264:86264,136
7398,OCAA01000031.1::124913:167203,136
7399,OBYZ01000460.1::0:22291,136
7400,OBYS01000163.1::24225:66436,136
7401,OBXI01000006.1::119215:159215,136
7402,OBWC01000030.1::76367:118798,136
7403,OBVW01000111.1::7865:47865,136
7404,OBLC01000249.1::0:21648,136
7405,OBKU01000072.1::1060:43202,136
7406,OBJF01000303.1::0:37246,136
7407,OBAO01003926.1::0:5653,136
7408,OBAH01002499.1::0:8764,136
7409,OBAA01000053.1::14567:57127,136
7410,OAWS01000314.1::0:40591,136
7411,OATJ01000007.1::76312:116312,136
7412,OATG01000197.1::18193:58193,136
7413,OASZ01000099.1::42203:82203,136
7414,NODE_873_length_7539_cov_7.52378::0:7539,136
7415,NODE_1512_length_18979_cov_5.079992::0:18979,136
7416,NODE_126_length_48470_cov_3.915832::0:38241,136
7417,LR027880.1::1202931:1245355,136
7418,KE159726.1::220638:283799,136
7419,Ga0310695_10010695::0:13340,136
7420,Ga0256407_10031633::0:5778,136
7421,Ga0256406_1005582::0:13345,136
7422,Ga0224746_10614::0:8487,136
7423,Ga0224742_10151::0:16621,136
7424,Ga0169829_100020::124914:167345,136
7425,Ga0169793_100080::86273:128484,136
7426,Ga0169723_100160::0:33273,136
7427,Ga0134492_1000193::15931:58073,136
7428,Ga0134374_1001887::0:9133,136
7429,Ga0119816_1001077::0:21897,136
7430,Ga0119789_100073::34030:54522,136
7431,Ga0115617_100503::0:27463,136
7432,Ga0115221_1000170::0:23235,136
7433,Ga0115187_100082::77372:105080,136
7434,Ga0114093_100206::33067:73067,136
7435,Ga0113869_1000642::15059:37381,136
7436,Ga0111455_1000013::132688:174193,136
7437,Ga0111272_100124::15630:57772,136
7438,Ga0111077_100091::37990:77990,136
7439,Ga0105964_1000448::0:28873,136
7440,Ga0105754_1000388::0:15988,136
7441,Ga0105665_100182::3173:43173,136
7442,Ga0105662_104345::0:6969,136
7443,Ga0105637_100226::11896:51896,136
7444,Ga0105481_1000067::69274:111271,136
7445,Ga0104994_100057::85983:125983,136
7446,Ga0100528_100469::3107:43107,136
7447,Ga0100233_100306::5036:45036,136
7448,Ga0099674_100487::6176:34082,136
7449,Ga0099618_100431::0:29659,136
7450,GL622359.1::1242206:1283015,NA
7451,GG692714.1::60817:134257,136
7452,FR900940.1::32778:60140,136
7453,FP929050.1::2582847:2622847,136
7454,FOSF01000085.1::0:9958,136
7455,FONP01000023.1::0:10001,136
7456,DKVI01000011.1::0:20001,136
7457,CYYY01000022.1::0:25308,136
7458,CYYA01000022.1::14657:54657,136
7459,CEAF01064998.1::10276:30668,136
7460,CDYR01035377.1::133744:175674,136
7461,CABJEX010000006.1::62987:128779,136
7462,CABJDO010000001.1::315800:355800,136
7463,CABIWY010000022.1::0:25308,136
7464,ALJM01000044.1::99901:139901,136
7465,UMBT01097134.1::0:4711,19
7466,QZLV01000256.1::14375:54375,19
7467,QFLC01000003.1::93372:133372,19
7468,PPYE01052496.1::0:3559,19
7469,PHHH01000020.1::2929:34828,19
7470,PHHG01000005.1::51771:90220,19
7471,OLSK01000423.1::0:37950,19
7472,OLSC01004139.1::0:6851,19
7473,OLRL01000071.1::52148:92148,19
7474,OLQG01000441.1::2923:34321,19
7475,OKVZ01001311.1::0:5157,19
7476,OGRC01000033.1::75673:115673,19
7477,OGQN01000265.1::0:39737,19
7478,OGPW01000047.1::33159:73159,19
7479,OGPD01000426.1::0:39769,19
7480,ODLZ01006154.1::0:4335,19
7481,OCSG01001331.1::0:15819,19
7482,OCPQ01000063.1::0:39756,19
7483,NIGT01000006.1::61255:101255,19
7484,LS974444.1::474383:514383,19
7485,LGRS01000035.1::0:39673,19
7486,Ga0169837_100071::0:39698,19
7487,Ga0134487_100249::0:22169,19
7488,Ga0101799_103928::0:5001,19
7489,FR875178.1::949817:989817,19
7490,CP031881.1::849580:890318,19
7491,CP025216.1::867984:907984,19
7492,CP016877.1::1486836:1526836,19
7493,CP016394.1::1759147:1799147,19
7494,CP016026.1::179829:219829,19
7495,CP010999.1::864614:904614,19
7496,CP006819.1::1054866:1094866,19
7497,CP000419.1::877070:917070,19
7498,CP000023.1::843999:883999,19
7499,CM003136.1::835081:875081,19
7500,CM003135.1::896882:936882,19
7501,CM002371.1::816209:856209,19
7502,CM002369.1::835793:875793,19
7503,AWVZ01000003.1::58500:98500,19
7504,Y607_1005542::0:10161,132
7505,VJOM01000028.1::5303:33802,132
7506,SXGU01173030.1::0:18425,132
7507,SXGT01352991.1::0:16293,132
7508,SSDV01000040.1::85130:126596,132
